sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
10,34,02,1113.24,530.79,1018.34,1.5
61,3,03,1913.44,842.61,1784.07,1.42
12,14,02,3044.41,1162.77,2871.54,1.39
47,83,03,1721.55,818.82,1580.94,1.48
11,24,02,450.49,410.67,355.34,1.92
48,73,03,1936.93,1012.08,1739.38,1.57
58,73,02,3124.22,1399.64,2875.97,1.48
7,7,02,597.67,580.61,416.3,2.46
40,101,01,1832.08,1158.01,1559.52,1.75
68,71,03,915.4,707.57,760.88,1.8
66,91,03,2061.1,812.78,1906.89,1.53
67,81,03,2047.45,1041.83,1858.53,1.51
69,61,03,1024.33,641.26,932.89,1.47
5,34,01,2519.34,955.34,2367.2,1.41
7,14,01,2430.54,974.94,2287.85,1.4
2,64,01,2087.52,990.72,1907.31,1.52
81,1,03,2096.32,977.7,1914.99,1.51
6,24,01,841.84,598.28,708.63,1.76
4,44,01,2296.73,796.19,2191.94,1.34
20,60,02,2265.94,1160.89,2007.49,1.67
25,10,02,3264.03,1218.53,3075.56,1.4
24,20,02,648.84,415.59,547.55,1.82
22,40,02,1058.16,700.14,921.34,1.63
38,85,01,1591.82,766.46,1461.35,1.48
52,5,01,2980.9,978.2,2834.4,1.37
39,75,01,949.14,777.96,788.27,1.77
95,106,01,1010.57,851.57,773.65,2.05
36,85,03,3331.23,1358.23,3092.6,1.46
38,65,03,1842.72,1014.2,1632.59,1.61
39,55,03,1268.62,694.44,1126.51,1.62
50,5,03,959.51,549.67,857.86,1.57
37,75,03,1530.32,917.21,1347.04,1.62
65,107,03,771.1,674.21,590.93,2.07
48,91,03,1893.03,929.26,1711.98,1.57
49,81,03,1118.31,604.35,999.18,1.59
48,93,01,1954.5,1147.85,1706.88,1.66
49,83,01,917.59,581.49,800.79,1.67
92,66,02,1178.03,670.44,1050.25,1.58
90,86,02,1787.75,866.35,1626.69,1.52
96,26,02,2289.16,1114.92,2040.94,1.62
43,78,03,1335.92,602.09,1273.65,1.32
91,76,02,1577.49,647.8,1486.12,1.38
46,48,03,1801.48,1109.71,1553.3,1.7
35,77,03,1418.65,718.56,1269.56,1.61
38,47,03,1486.99,712.96,1350.15,1.54
45,58,03,2545.07,1356.7,2302.22,1.53
34,87,03,3396.49,977.15,3269.52,1.31
58,92,01,2139.38,987.17,1962.95,1.49
37,57,03,2044.07,946.59,1858.49,1.55
73,2,01,1436.05,889.01,1271.52,1.57
39,37,03,258.23,285.08,194.98,2.09
42,88,03,403.79,401.27,330.79,1.69
93,56,02,1446.61,813.02,1291.79,1.59
44,68,03,1679.8,982.07,1450.14,1.75
49,47,01,2375.38,922.94,2222.71,1.43
48,57,01,558.08,414.3,448.74,2.03
24,6,01,736.7,508.29,632.75,1.68
47,67,01,1823.44,879.29,1670.26,1.49
15,89,02,1916.01,1225.96,1604.45,1.8
14,99,02,2299.48,973.75,2131.09,1.47
46,77,01,1019.7,596.3,910.21,1.58
19,49,02,1717.98,648.2,1610.62,1.42
50,22,01,451.17,407.6,378.18,1.67
48,28,03,472.76,435.38,351.27,2.15
51,12,01,1839.4,652.07,1746.0,1.36
45,87,01,2916.41,1357.66,2673.12,1.5
47,38,03,1357.46,608.95,1252.17,1.47
75,106,03,997.64,866.96,800.84,1.86
49,18,03,2925.74,950.89,2780.78,1.37
78,80,02,1793.82,819.12,1586.12,1.83
77,90,02,1700.83,947.29,1498.65,1.63
79,70,02,2617.83,1090.2,2425.46,1.47
100,12,03,1831.92,1139.84,1531.41,1.84
99,7,03,2324.34,1199.83,2077.49,1.59
69,71,02,589.01,466.43,502.81,1.64
67,91,02,812.33,574.52,710.87,1.62
106,67,02,1538.92,783.32,1445.02,1.37
107,57,02,841.08,594.92,657.73,2.11
46,84,03,2269.09,1133.25,2040.86,1.58
104,87,02,984.1,486.89,876.65,1.67
82,1,02,2108.75,1298.65,1820.16,1.69
47,74,03,1333.15,490.2,1254.46,1.41
105,77,02,2667.08,1169.05,2483.24,1.43
68,81,02,625.31,489.86,513.27,1.83
48,64,03,2046.31,1066.36,1842.82,1.55
106,93,03,778.02,558.87,656.74,1.75
107,83,03,654.3,531.47,515.91,1.97
60,4,03,1539.15,637.59,1441.3,1.42
64,85,02,2940.62,1291.96,2703.96,1.49
68,45,02,579.69,470.39,467.86,1.9
66,65,02,1396.03,909.71,1201.39,1.7
45,94,03,1968.56,891.18,1803.87,1.5
65,75,02,669.78,669.24,468.05,2.47
69,35,02,1514.4,785.76,1371.99,1.54
73,95,01,1995.24,919.4,1837.03,1.47
79,35,01,897.82,673.21,789.8,1.57
74,85,01,1142.2,495.68,1024.12,1.69
77,55,01,694.41,424.31,611.21,1.62
76,65,01,1723.67,965.37,1504.36,1.68
37,86,01,1376.49,951.24,1181.03,1.68
39,66,01,643.68,678.09,497.77,1.91
38,76,01,2626.19,912.0,2514.41,1.32
105,3,01,223.39,284.87,144.37,2.51
36,96,01,1928.13,1036.62,1725.76,1.57
36,2,02,1729.98,958.8,1535.79,1.59
106,94,02,1650.95,900.49,1480.89,1.56
107,84,02,495.36,443.7,330.13,2.69
13,12,03,823.62,861.05,357.45,4.93
10,42,03,2415.23,981.33,2235.67,1.48
4,102,03,2977.99,855.93,2863.26,1.32
106,1,02,2963.75,1588.58,2618.41,1.63
12,22,03,343.8,295.71,283.78,1.75
50,30,02,271.14,355.51,150.2,3.59
76,106,02,991.31,505.36,885.36,1.62
83,107,03,649.47,557.61,516.74,1.91
11,32,03,1923.56,821.79,1788.16,1.45
50,40,01,564.75,603.12,425.77,2.01
78,104,02,1092.71,481.34,1006.58,1.49
53,10,01,2302.58,972.37,2129.03,1.48
51,30,01,1571.54,655.34,1450.67,1.52
57,66,01,1652.43,1269.94,1370.69,1.82
56,76,01,1413.77,609.68,1305.11,1.48
55,86,01,998.28,614.25,861.97,1.7
54,96,01,1825.28,884.94,1676.72,1.47
83,57,02,1316.66,842.45,1118.88,1.76
81,77,02,398.21,388.96,316.84,1.89
84,47,02,1001.48,690.3,846.26,1.77
86,27,02,1282.5,884.86,1109.32,1.65
80,87,02,1866.67,816.81,1733.53,1.44
87,81,01,1719.55,853.67,1569.48,1.51
42,11,02,777.73,753.18,564.47,2.14
40,31,02,1925.58,1306.39,1711.92,1.55
89,61,01,1797.32,1074.54,1588.49,1.6
34,11,01,1711.25,812.34,1566.49,1.52
31,41,01,2081.69,738.93,1960.89,1.41
30,51,01,1597.98,1034.64,1382.49,1.66
86,91,01,1347.92,680.19,1242.4,1.46
104,95,03,1753.42,1022.76,1542.48,1.62
105,85,03,3501.98,1284.81,3308.64,1.39
24,4,03,1200.09,775.96,1066.05,1.57
9,5,02,1479.87,688.36,1361.68,1.49
88,71,01,884.56,668.77,738.67,1.76
106,75,03,1159.9,720.68,988.26,1.76
86,71,03,174.75,276.1,111.4,2.4
89,41,03,2274.44,1087.88,2057.28,1.55
32,31,01,1701.66,591.54,1610.0,1.39
85,81,03,1792.09,975.54,1606.08,1.57
87,61,03,2466.64,915.91,2321.29,1.41
107,65,03,692.74,608.93,490.45,2.36
84,91,03,1237.65,769.77,1073.59,1.67
12,7,03,667.33,421.22,587.37,1.62
2,53,03,2063.65,1078.71,1822.91,1.65
6,13,03,2483.36,1043.91,2317.89,1.43
100,14,01,1998.17,780.88,1875.67,1.41
31,12,03,1198.39,621.01,1087.31,1.54
30,22,03,697.23,465.38,608.56,1.62
68,62,03,236.8,327.47,143.15,2.72
80,2,03,2076.01,1068.53,1899.31,1.48
38,92,03,2082.69,1073.84,1888.23,1.52
65,92,03,614.86,487.73,489.62,1.93
53,2,03,1261.48,771.55,1133.91,1.53
45,77,02,721.07,459.87,630.09,1.65
47,57,02,686.08,482.88,527.66,2.35
48,47,02,485.58,434.92,350.85,2.42
66,82,03,1007.35,615.51,905.48,1.53
39,82,03,1240.03,717.73,1105.0,1.58
44,87,02,1774.69,711.22,1684.81,1.36
86,63,02,194.62,309.79,128.0,2.17
87,53,02,2818.32,1528.41,2502.74,1.61
50,12,02,256.77,331.46,165.73,2.54
82,49,02,1009.7,627.31,881.08,1.65
83,39,02,1101.8,711.77,951.34,1.7
88,43,02,2666.46,1458.17,2369.06,1.59
6,40,03,1696.55,972.77,1509.99,1.58
49,37,02,635.06,458.99,494.89,2.16
84,29,02,1245.64,906.59,1041.75,1.76
84,83,02,770.64,672.19,620.82,1.84
5,50,03,1208.13,646.45,1084.44,1.58
80,69,02,692.53,445.61,597.18,1.69
85,73,02,2736.78,1421.3,2427.93,1.75
2,80,03,2749.93,1250.75,2500.05,1.54
85,19,02,1416.47,743.76,1269.56,1.58
83,93,02,1062.34,629.35,937.78,1.61
81,59,02,2590.22,825.88,2472.6,1.35
56,107,03,1259.53,820.51,1085.43,1.69
9,10,03,848.62,527.24,727.14,1.81
4,60,03,1929.24,946.25,1759.05,1.51
100,30,03,1737.42,1222.29,1375.12,2.02
102,10,03,3241.76,1404.41,3005.9,1.46
101,20,03,2863.05,1044.08,2641.61,1.56
63,77,02,419.71,399.76,278.49,2.66
62,87,02,2586.52,979.59,2429.56,1.41
68,27,02,1734.64,1332.54,1444.2,1.76
99,8,02,2599.84,913.09,2464.96,1.37
7,30,03,1359.85,770.79,1207.89,1.6
11,101,03,1765.38,991.23,1544.09,1.66
65,57,02,470.74,452.64,291.91,3.2
22,31,02,738.64,532.61,605.87,1.88
24,11,02,507.25,529.42,332.56,2.55
23,21,02,229.73,304.75,164.65,2.05
66,47,02,2702.11,1413.71,2429.21,1.55
11,102,02,2244.04,1186.46,1998.03,1.6
69,17,02,2293.89,817.26,2172.46,1.38
95,104,03,1330.15,649.47,1219.85,1.49
100,101,01,912.05,806.49,722.16,1.91
75,29,02,1702.95,1356.86,1375.27,1.84
73,49,02,1347.44,706.53,1219.37,1.54
71,69,02,685.44,434.67,599.29,1.63
70,79,02,2562.54,934.04,2421.69,1.39
76,19,02,3039.48,1444.72,2753.34,1.55
70,78,03,1400.89,594.97,1302.13,1.48
73,48,03,2068.44,1172.24,1817.7,1.64
75,28,03,1453.51,916.93,1245.64,1.75
76,18,03,2346.52,939.1,2175.63,1.53
50,11,03,398.32,350.71,327.77,1.76
68,82,01,917.44,648.99,789.61,1.66
71,68,03,1198.94,712.23,1029.49,1.74
82,2,01,1517.83,907.33,1349.66,1.56
42,12,01,979.47,685.89,831.87,1.72
41,22,01,2718.37,1047.27,2554.82,1.42
72,58,03,2186.12,1226.93,1934.53,1.6
40,32,01,2708.88,1022.87,2562.93,1.37
69,72,01,149.73,304.48,66.89,3.18
19,1,02,2619.49,1123.78,2434.26,1.44
85,105,03,3332.45,850.5,3225.49,1.29
90,68,02,1468.07,897.39,1282.88,1.65
91,58,02,1529.65,797.39,1342.28,1.72
93,38,02,2989.71,1228.61,2787.51,1.44
100,8,01,2582.85,850.87,2462.77,1.35
94,28,02,1962.31,908.68,1791.8,1.57
98,102,02,677.44,766.55,403.48,3.04
92,48,02,1565.62,1056.14,1242.3,2.03
87,71,02,2225.65,640.72,2149.88,1.29
86,81,02,422.57,372.38,333.06,1.93
30,33,01,867.47,538.54,724.74,1.83
85,91,02,363.51,401.27,229.45,2.83
88,61,02,382.2,364.89,292.95,1.99
2,27,02,1570.5,874.76,1361.81,1.71
13,100,02,2013.74,1142.86,1766.89,1.66
79,104,01,1770.11,732.59,1663.13,1.39
2,36,02,1893.21,951.73,1689.94,1.62
1,46,02,2112.47,722.88,1981.4,1.45
3,26,02,1857.14,701.12,1743.99,1.42
92,107,03,542.6,613.67,333.9,2.82
77,37,01,1145.92,793.81,962.18,1.77
72,87,01,2544.62,1168.33,2354.01,1.45
73,77,01,808.19,519.14,703.97,1.65
75,83,02,147.09,322.7,70.39,2.92
79,43,02,2089.23,1112.14,1866.74,1.57
91,85,02,399.75,442.07,229.97,3.22
92,75,02,799.5,639.71,668.5,1.75
6,7,03,375.73,386.05,235.73,2.97
94,55,02,2722.55,972.56,2549.88,1.45
76,73,02,1507.72,663.67,1355.39,1.65
11,23,03,985.5,307.48,936.94,1.39
90,95,02,556.3,350.23,465.17,1.97
77,63,02,219.48,305.18,142.28,2.44
106,66,03,1611.66,752.64,1461.57,1.56
105,76,03,2646.01,759.04,2546.42,1.32
75,37,03,1205.93,668.39,1053.51,1.67
46,2,01,1202.68,790.17,1052.19,1.6
76,27,03,1661.11,722.3,1523.92,1.52
12,13,03,905.92,858.01,425.92,4.79
74,47,03,1544.42,585.14,1447.77,1.43
79,17,01,1363.7,683.31,1249.14,1.49
15,11,02,283.2,380.64,178.21,2.54
10,61,02,2185.26,1019.47,1990.51,1.53
70,87,03,1419.06,656.31,1264.15,1.73
11,51,02,1866.97,821.53,1728.57,1.46
49,106,02,1638.56,717.52,1518.3,1.47
71,77,03,293.45,362.56,152.09,3.5
74,67,01,307.64,248.78,223.31,2.65
6,101,02,2642.1,1326.78,2372.01,1.58
91,49,02,2289.33,809.93,2154.03,1.42
93,29,02,2694.65,1510.56,2350.17,1.68
73,57,03,2127.13,1124.91,1888.71,1.62
92,39,02,1608.39,1014.12,1371.53,1.75
12,41,02,2814.03,1238.6,2603.19,1.46
90,59,02,1395.52,647.96,1281.25,1.5
15,5,02,1354.44,808.02,1211.37,1.55
103,96,03,1685.08,801.57,1551.23,1.48
77,17,03,1568.78,807.91,1414.93,1.68
94,19,02,2331.37,801.12,2203.57,1.4
19,86,01,1894.02,908.05,1739.12,1.48
33,6,01,898.07,557.87,771.68,1.7
96,35,02,2208.92,1084.03,2021.32,1.49
76,47,01,2577.09,1070.14,2399.32,1.44
29,66,02,1890.4,1507.47,1554.14,1.82
41,6,02,2784.64,1056.52,2613.94,1.42
28,76,02,2252.34,1137.59,2021.09,1.58
104,86,03,1878.75,945.14,1725.6,1.47
93,65,02,1998.2,1189.47,1679.75,1.83
26,96,02,2507.67,1316.86,2241.26,1.59
75,57,01,945.43,817.93,733.35,2.02
27,86,02,1564.72,1129.25,1339.65,1.67
107,56,03,1236.11,741.4,1066.85,1.71
20,101,03,2983.26,1136.12,2745.81,1.58
71,88,01,768.87,573.7,658.82,1.67
73,68,01,1306.43,755.63,1152.81,1.62
75,48,01,1239.99,1037.8,1001.56,1.85
7,6,03,384.94,315.1,285.4,2.38
76,38,01,2900.99,922.4,2764.5,1.37
55,2,01,1765.0,890.33,1596.39,1.54
74,58,01,963.76,435.63,859.14,1.69
95,73,01,2341.47,695.73,2233.18,1.37
22,6,03,533.15,356.52,471.93,1.57
96,63,01,1201.1,834.11,1012.27,1.78
94,83,01,1755.49,1229.06,1561.38,1.53
77,28,01,1555.38,937.44,1352.17,1.67
24,89,02,2798.29,1637.02,2389.93,1.77
29,39,02,1222.31,969.15,1058.84,1.6
107,92,03,407.09,458.9,271.14,2.52
25,79,02,1598.56,849.06,1436.2,1.55
93,93,01,546.37,643.11,294.35,3.2
28,49,02,1230.21,679.53,1119.24,1.5
29,84,02,1840.69,1081.01,1596.6,1.73
22,13,02,1837.73,838.1,1692.32,1.48
28,94,02,2137.69,875.33,1980.0,1.47
43,4,02,2505.21,605.7,2434.02,1.27
38,84,02,2442.1,1224.35,2195.23,1.57
69,103,03,2676.97,994.31,2527.68,1.39
48,106,03,1709.09,1083.22,1432.49,1.84
102,99,01,501.61,451.64,355.45,2.51
107,49,01,1481.96,844.61,1293.71,1.68
38,75,02,2262.33,1369.14,1890.34,1.96
39,65,02,1163.41,737.98,960.55,1.9
30,101,02,1763.62,1174.8,1457.41,1.85
61,4,02,1712.11,915.78,1558.04,1.5
47,84,02,1213.64,672.71,1084.09,1.6
45,3,01,1722.49,637.26,1623.88,1.41
49,64,02,1359.9,662.09,1222.09,1.59
36,3,01,2197.96,942.24,2041.61,1.45
103,89,01,1860.35,788.02,1734.04,1.44
48,74,02,2478.69,1533.15,2203.51,1.56
106,59,01,2273.88,760.7,2164.8,1.36
41,7,01,2927.78,890.71,2810.64,1.33
28,77,01,1353.96,702.97,1222.35,1.55
104,79,01,1965.06,790.93,1841.94,1.41
29,67,01,1757.22,695.48,1653.1,1.39
39,93,01,1558.13,765.32,1422.55,1.51
24,5,02,1496.13,738.79,1360.09,1.54
102,5,02,2565.04,1332.26,2267.12,1.65
85,82,02,2311.88,1059.53,2132.54,1.49
86,72,02,399.69,386.67,304.61,1.98
84,92,02,674.24,581.48,530.92,1.94
89,42,02,2224.97,1141.28,1967.49,1.65
58,91,02,1551.13,718.22,1391.58,1.64
59,81,02,2581.41,1246.07,2404.14,1.41
73,1,02,1981.7,1238.44,1724.56,1.64
31,7,02,1392.34,758.33,1219.28,1.69
1,55,02,2375.03,852.29,2219.65,1.46
3,35,02,2012.83,725.4,1898.95,1.41
19,67,02,1298.29,489.59,1223.98,1.39
4,25,02,2095.95,732.43,1982.83,1.39
49,105,03,2191.34,707.13,2095.23,1.34
18,77,02,2281.46,845.97,2148.5,1.41
2,45,02,1981.52,1118.74,1713.65,1.72
5,15,02,1401.2,658.59,1291.52,1.48
88,53,01,1708.34,1034.63,1476.61,1.71
86,73,01,506.42,351.13,449.43,1.55
87,63,01,2479.81,980.3,2330.1,1.4
14,89,03,3843.0,1344.43,3635.27,1.39
13,99,03,2297.68,1139.34,2053.6,1.6
77,53,03,724.39,534.44,596.42,1.85
85,90,03,349.01,354.1,230.78,2.74
89,50,03,1131.17,827.29,943.37,1.78
73,93,03,395.45,418.87,304.7,1.89
86,80,03,76.91,132.73,57.86,2.08
78,43,03,1455.63,530.16,1393.87,1.32
87,70,03,1311.49,677.26,1149.97,1.77
15,79,03,1305.82,845.12,1135.12,1.65
84,93,01,1310.72,884.55,1121.8,1.7
76,63,03,2010.77,875.59,1851.3,1.5
88,60,03,1919.5,1241.22,1614.01,1.79
18,49,03,2872.08,719.31,2784.63,1.28
75,73,03,682.26,457.22,613.18,1.51
19,39,03,1465.87,688.78,1349.26,1.47
55,95,01,2276.44,1080.2,2062.13,1.54
14,11,03,2858.39,1147.34,2689.95,1.4
13,6,03,2241.29,822.08,2086.08,1.55
5,101,03,2549.26,1132.27,2328.73,1.53
12,31,03,1103.45,768.34,948.45,1.73
66,28,03,1369.29,605.21,1274.46,1.44
65,38,03,1676.43,816.64,1531.9,1.5
85,83,01,1855.93,946.04,1698.71,1.48
62,68,03,184.1,264.32,112.16,2.57
58,107,01,1936.83,853.9,1790.27,1.47
61,78,03,2620.66,1381.27,2416.68,1.44
11,41,03,2286.13,907.9,2136.86,1.43
9,6,01,326.37,306.15,235.67,2.33
60,88,03,1527.05,874.03,1349.4,1.61
89,43,01,1917.64,842.54,1772.46,1.47
57,75,01,1101.95,834.97,908.11,1.84
107,94,01,1410.34,815.12,1238.55,1.66
64,48,03,2306.47,1236.6,2038.8,1.64
66,107,02,1284.15,920.53,1106.67,1.67
59,106,01,2061.05,799.76,1939.14,1.4
12,51,01,1705.34,861.44,1538.51,1.55
14,31,01,2305.34,689.85,2215.76,1.32
16,11,01,2040.0,879.64,1895.38,1.44
7,101,01,2422.22,1205.37,2182.43,1.56
11,61,01,871.1,560.41,763.48,1.62
61,96,03,1678.37,950.94,1492.51,1.59
66,46,03,1179.35,695.63,1065.11,1.52
63,76,03,1736.23,820.31,1578.19,1.55
62,86,03,668.9,666.42,530.87,1.84
38,107,03,1851.33,931.32,1718.43,1.42
65,56,03,1464.5,959.81,1232.45,1.79
70,5,01,2781.89,1028.94,2630.37,1.38
64,66,03,1669.23,921.72,1464.67,1.66
68,26,03,1727.69,1089.39,1493.58,1.68
11,33,02,320.62,455.95,77.2,7.13
13,13,02,573.85,590.01,368.21,2.64
39,107,02,1689.92,923.48,1479.53,1.68
84,107,02,548.08,533.4,391.61,2.31
58,65,01,1950.74,909.17,1777.04,1.56
37,69,01,1306.05,983.38,1137.65,1.59
36,79,01,966.44,646.21,820.66,1.74
60,11,03,596.42,435.5,513.59,1.66
99,70,01,2399.81,965.53,2237.12,1.44
51,12,02,1730.0,602.68,1600.83,1.57
50,22,02,485.79,424.65,403.01,1.72
59,54,03,1418.43,428.43,1357.4,1.35
58,64,03,2902.75,971.12,2759.95,1.37
57,74,03,2093.88,851.17,1941.28,1.48
24,6,02,842.25,583.35,711.87,1.73
56,84,03,1700.29,972.32,1480.79,1.68
82,49,03,1054.66,676.36,901.93,1.73
85,19,03,1335.53,754.73,1189.86,1.59
83,39,03,1090.32,742.96,942.83,1.68
84,29,03,1200.08,791.92,1016.56,1.74
55,94,03,2573.71,1007.57,2409.6,1.43
81,59,03,2649.14,1252.85,2415.38,1.51
80,69,03,746.54,516.85,628.94,1.76
107,95,01,930.39,793.66,673.74,2.32
9,12,02,791.7,624.29,645.8,1.82
4,62,02,1963.06,868.7,1800.7,1.5
2,82,02,2049.98,984.46,1836.77,1.63
7,32,02,2288.43,734.35,2183.9,1.35
6,42,02,1107.44,698.57,962.07,1.66
88,71,02,791.68,576.57,679.95,1.67
89,61,02,1921.85,1086.43,1698.12,1.61
24,5,03,1424.72,770.08,1287.0,1.54
41,100,02,1817.1,714.45,1704.3,1.43
87,81,02,1783.76,945.52,1614.65,1.54
86,91,02,1464.5,824.91,1322.69,1.51
3,72,02,2698.26,927.86,2564.84,1.36
26,4,02,1396.39,872.72,1233.9,1.58
29,2,01,1719.71,806.77,1594.12,1.44
27,2,03,1111.02,810.83,953.57,1.66
13,15,01,1823.05,824.61,1690.46,1.45
12,25,01,876.88,666.88,738.62,1.73
10,45,01,2229.9,818.64,2091.57,1.45
19,2,02,2118.99,803.08,2001.77,1.38
11,35,01,695.67,487.35,604.09,1.63
4,105,01,186.75,183.87,146.07,1.95
30,14,03,3090.07,951.53,2952.39,1.35
99,8,03,2561.88,852.67,2412.13,1.49
88,61,03,264.63,316.74,196.22,1.96
86,81,03,422.54,381.5,330.18,1.94
87,71,03,2556.24,1303.26,2319.24,1.52
46,1,03,1529.68,847.22,1371.02,1.55
85,91,03,340.28,390.9,203.55,3.02
72,86,03,300.01,323.62,244.44,1.74
79,16,03,1647.07,590.7,1568.58,1.34
50,14,01,3313.41,1562.33,3019.13,1.53
77,36,03,1007.55,586.65,905.72,1.56
103,5,02,3234.75,1040.83,3084.33,1.36
71,96,03,1255.94,763.34,1071.04,1.76
49,38,02,2690.8,1247.84,2487.44,1.45
75,56,03,437.53,407.31,366.63,1.68
46,68,02,1738.71,932.54,1569.99,1.55
76,39,01,2441.0,1063.18,2234.96,1.53
77,29,01,1549.3,1049.43,1328.11,1.71
73,76,03,731.33,428.86,646.2,1.63
43,30,01,1072.39,627.82,941.8,1.63
29,68,01,1382.35,933.85,1179.73,1.72
27,88,01,562.89,438.45,482.67,1.63
13,100,03,1992.26,1119.06,1753.41,1.63
41,8,01,1442.52,525.1,1367.19,1.37
76,46,03,1560.84,733.21,1406.61,1.61
40,60,01,657.64,610.47,464.66,2.36
70,99,01,2413.34,938.44,2269.48,1.4
44,88,02,2721.39,1330.55,2463.06,1.54
45,10,01,2138.88,931.38,1967.14,1.51
28,78,01,2634.1,1094.67,2457.64,1.43
100,102,01,640.81,931.74,331.23,3.11
7,40,03,1761.39,867.29,1603.19,1.52
9,20,03,1140.99,627.27,984.97,1.74
41,50,01,3098.95,1235.44,2883.16,1.47
93,56,03,1432.81,810.93,1260.51,1.65
90,86,03,1754.6,889.55,1596.6,1.51
72,79,01,421.31,289.17,372.26,1.57
49,73,03,1264.33,704.03,1114.46,1.67
47,93,03,2414.4,1063.31,2239.66,1.45
88,103,03,2197.71,860.23,2066.41,1.4
48,83,03,1335.65,910.25,1125.17,1.77
6,50,03,1195.03,810.54,1023.5,1.68
38,84,03,2427.1,1131.51,2194.31,1.56
91,76,03,1543.91,696.67,1442.5,1.41
2,90,03,3370.66,1262.49,3157.32,1.43
62,3,03,1920.2,666.06,1826.09,1.36
91,69,01,1777.03,886.61,1611.11,1.53
96,26,03,2416.7,1321.46,2123.25,1.66
73,69,01,1341.99,926.05,1182.28,1.58
5,60,03,1462.22,743.24,1316.18,1.58
42,40,01,1598.32,906.85,1424.96,1.58
92,66,03,1216.56,697.86,1062.66,1.69
62,96,03,1248.81,760.91,1071.81,1.72
68,36,03,1581.92,894.81,1407.64,1.59
20,9,03,1304.41,732.03,1122.34,1.76
64,76,03,619.15,403.27,520.53,1.83
25,5,02,1100.11,560.22,1005.61,1.52
69,26,03,1787.26,1259.19,1531.18,1.67
88,35,02,816.22,828.0,619.53,1.98
20,26,01,449.66,418.86,309.53,2.48
89,25,02,1537.62,856.98,1369.95,1.59
63,86,03,469.43,582.83,274.66,2.91
39,76,01,1885.28,857.02,1737.82,1.48
86,55,02,600.85,379.1,527.57,1.62
107,76,02,1154.56,563.37,1056.83,1.51
106,86,02,1081.37,662.35,938.46,1.68
65,66,03,1364.21,1131.17,1098.87,1.88
87,45,02,2779.79,1009.9,2604.49,1.44
9,30,02,1085.89,766.04,916.68,1.72
30,101,03,1619.66,1064.95,1353.79,1.81
38,86,01,2324.91,1321.0,2083.93,1.54
66,56,03,828.2,834.65,621.03,2.12
58,106,03,2236.41,876.63,2098.07,1.42
71,89,01,1656.02,1096.04,1430.99,1.67
5,70,02,2629.46,861.35,2507.39,1.36
85,65,02,1811.44,947.97,1617.44,1.6
86,37,02,1068.39,594.59,925.54,1.71
88,17,02,1414.73,774.52,1264.41,1.58
49,82,03,1073.46,635.83,932.84,1.69
48,92,03,1351.42,872.01,1124.07,1.85
70,11,02,2518.66,856.83,2389.35,1.38
81,87,02,1721.07,897.84,1572.42,1.51
6,60,02,1569.9,1008.47,1349.19,1.69
75,49,01,725.15,511.31,617.26,1.71
82,77,02,507.67,392.94,425.79,1.74
76,47,02,2751.02,1134.9,2547.71,1.49
79,17,02,1351.35,594.89,1252.18,1.46
105,96,02,2987.42,1073.12,2799.99,1.44
73,77,02,803.45,532.15,699.31,1.65
85,47,02,510.87,412.03,335.29,3.08
72,87,02,2428.33,1096.37,2257.1,1.43
47,58,02,584.62,407.95,471.94,2.03
7,50,02,1326.86,800.19,1156.91,1.66
77,37,02,1182.62,665.02,1034.14,1.67
87,91,01,462.92,389.49,317.19,2.8
89,71,01,1309.4,823.3,1143.59,1.63
88,81,01,856.91,783.96,623.89,2.33
74,67,02,324.37,290.11,229.85,2.66
96,19,01,1888.73,959.77,1705.28,1.57
84,57,02,382.72,354.92,271.31,2.42
37,86,02,1375.31,949.57,1200.88,1.62
38,76,02,2679.71,879.04,2568.61,1.32
11,9,03,397.16,341.28,294.35,2.35
36,96,02,2099.01,1122.26,1874.11,1.59
39,66,02,594.71,412.93,498.12,1.77
13,24,01,1967.34,798.14,1840.26,1.42
75,57,02,998.18,782.37,773.99,2.08
90,79,01,1863.5,866.41,1714.4,1.48
83,85,02,2076.59,1130.68,1823.15,1.68
102,6,02,2374.31,1090.22,2183.53,1.48
48,48,02,510.59,555.38,330.24,2.74
78,19,01,1429.59,590.69,1357.9,1.34
37,96,01,2103.57,928.87,1916.45,1.54
82,95,02,2002.24,1023.96,1808.39,1.54
20,15,03,1017.28,651.75,843.08,1.87
94,84,01,1145.75,771.22,973.67,1.84
99,34,01,2152.45,934.04,1982.13,1.5
93,94,01,2323.71,926.08,2156.2,1.47
96,64,01,1606.71,1044.63,1387.87,1.67
74,59,01,228.82,215.19,154.8,2.62
92,49,02,1429.23,730.94,1286.64,1.61
95,19,02,2378.75,869.88,2246.38,1.39
93,39,02,2090.33,923.81,1921.65,1.49
26,11,01,535.69,622.32,373.42,2.17
94,29,02,1769.52,609.99,1674.41,1.39
20,71,01,1590.12,947.52,1451.28,1.47
91,59,02,1499.3,703.97,1392.84,1.44
12,34,01,1757.15,870.15,1596.3,1.53
24,31,01,566.14,417.9,446.46,2.11
22,100,03,1459.79,922.92,1267.16,1.65
40,24,01,1393.52,804.98,1231.7,1.6
41,14,01,665.59,385.85,575.7,1.77
4,53,02,1893.51,969.79,1699.97,1.58
